id;class_shape;num_faces;num_vertices;type_shape;barycenter;distance from barycenter to the origin;bounding_box_points;extent_length;extent_x;extent_y;extent_z;max_length;bounding box volume;major angle;second angle
392;FourLeg;17232;8618;triangles;[-1.05694199e-04 -8.48873034e-06  2.04528234e-06];0,000106054;"[[-0.83480102 -0.58748001 -0.31363201]
 [ 0.99480301 -0.58748001 -0.31363201]
 [-0.83480102  0.44329399 -0.31363201]
 [-0.83480102 -0.58748001  0.31770501]
 [ 0.99480301  0.44329399  0.31770501]
 [-0.83480102  0.44329399  0.31770501]
 [ 0.99480301 -0.58748001  0.31770501]
 [ 0.99480301  0.44329399 -0.31363201]]";[1.82960403 1.030774   0.63133702];1,82960403;1,030773997;0,631337017;1,82960403;1,190643694;0,999239758;-0,999239741
393;FourLeg;19510;9757;triangles;[ 4.01729971e-06  9.50265046e-05 -5.55419002e-05];0,000110141;"[[-0.21931501 -0.74706298 -0.740852  ]
 [ 0.21889301 -0.74706298 -0.740852  ]
 [-0.21931501  0.65553701 -0.740852  ]
 [-0.21931501 -0.74706298  0.69255   ]
 [ 0.21889301  0.65553701  0.69255   ]
 [-0.21931501  0.65553701  0.69255   ]
 [ 0.21889301 -0.74706298  0.69255   ]
 [ 0.21889301  0.65553701 -0.740852  ]]";[0.43820801 1.40259999 1.433402  ];0,438208014;1,40259999;1,433402002;1,433402002;0,881012669;-3,55788E-05;-0,707106781
394;FourLeg;18014;9009;triangles;[-0.01202073  0.00057451 -0.01432607];0,018710008;"[[-0.72456598 -0.21842401 -0.69334102]
 [ 0.80032402 -0.21842401 -0.69334102]
 [-0.72456598  0.22700401 -0.69334102]
 [-0.72456598 -0.21842401  0.575064  ]
 [ 0.80032402  0.22700401  0.575064  ]
 [-0.72456598  0.22700401  0.575064  ]
 [ 0.80032402 -0.21842401  0.575064  ]
 [ 0.80032402  0.22700401 -0.69334102]]";[1.52489001 0.44542801 1.26840502];1,524890006;0,445428014;1,26840502;1,524890006;0,861537127;0,99693226;-0,268935084
395;FourLeg;22620;11312;triangles;[-6.76024686e-06  1.62822020e-05  3.71465646e-03];0,003714698;"[[-0.76732701 -0.69775498 -0.51844001]
 [ 0.99256903 -0.69775498 -0.51844001]
 [-0.76732701  0.524252   -0.51844001]
 [-0.76732701 -0.69775498  0.48355401]
 [ 0.99256903  0.524252    0.48355401]
 [-0.76732701  0.524252    0.48355401]
 [ 0.99256903 -0.69775498  0.48355401]
 [ 0.99256903  0.524252   -0.51844001]]";[1.75989604 1.22200698 1.00199401];1,75989604;1,222006977;1,001994014;1,75989604;2,154893575;0,95095717;-0,923055473
396;FourLeg;11072;5538;triangles;[ 1.16510006e-03 -1.13445538e-03 -8.37834285e-05];0,001628333;"[[-0.81437701 -0.74798    -0.206627  ]
 [ 0.75188702 -0.74798    -0.206627  ]
 [-0.81437701  0.70007801 -0.206627  ]
 [-0.81437701 -0.74798     0.206599  ]
 [ 0.75188702  0.70007801  0.206599  ]
 [-0.81437701  0.70007801  0.206599  ]
 [ 0.75188702 -0.74798     0.206599  ]
 [ 0.75188702  0.70007801 -0.206627  ]]";[1.56626403 1.44805801 0.41322599];1,566264033;1,448058009;0,413225994;1,566264033;0,937213569;0,907715486;-0,907717978
397;FourLeg;14532;7268;triangles;[ 4.32888260e-06 -3.74170773e-05 -1.16854797e-04];0,000122775;"[[-0.23051099 -0.70656598 -0.75557399]
 [ 0.231012   -0.70656598 -0.75557399]
 [-0.23051099  0.59555203 -0.75557399]
 [-0.23051099 -0.70656598  0.82830399]
 [ 0.231012    0.59555203  0.82830399]
 [-0.23051099  0.59555203  0.82830399]
 [ 0.231012   -0.70656598  0.82830399]
 [ 0.231012    0.59555203 -0.75557399]]";[0.461523   1.302118   1.58387798];0,461522996;1,302118003;1,583877981;1,583877981;0,951843197;-0,000925278;-0,707105769
398;FourLeg;2956;1480;triangles;[-1.49357459e-03 -1.91099239e-03  8.81235929e-05];0,002427019;"[[-0.99976099 -0.46562099 -0.165829  ]
 [ 0.43333599 -0.46562099 -0.165829  ]
 [-0.99976099  0.42938501 -0.165829  ]
 [-0.99976099 -0.46562099  0.166005  ]
 [ 0.43333599  0.42938501  0.166005  ]
 [-0.99976099  0.42938501  0.166005  ]
 [ 0.43333599 -0.46562099  0.166005  ]
 [ 0.43333599  0.42938501 -0.165829  ]]";[1.43309698 0.895006   0.331834  ];1,433096975;0,895006001;0,331834003;1,433096975;0,425620378;-0,791169835;0,791169835
399;FourLeg;7818;3911;triangles;[-4.69150429e-05  1.86306132e-04 -1.72185105e-04];0,00025799;"[[-0.360116   -0.69514602 -0.71157002]
 [ 0.27877799 -0.69514602 -0.71157002]
 [-0.360116    0.87548298 -0.71157002]
 [-0.360116   -0.69514602  0.67637098]
 [ 0.27877799  0.87548298  0.67637098]
 [-0.360116    0.87548298  0.67637098]
 [ 0.27877799 -0.69514602  0.67637098]
 [ 0.27877799  0.87548298 -0.71157002]]";[0.63889399 1.570629   1.387941  ];0,638893992;1,570629001;1,387941003;1,570629001;1,392750818;-0,054880124;-0,707598436
400;FourLeg;7402;3703;triangles;[-5.24270080e-06 -8.17175255e-05 -2.25761527e-04];0,000240153;"[[-0.26791599 -0.653126   -0.69217902]
 [ 0.26203799 -0.653126   -0.69217902]
 [-0.26791599  0.37251201 -0.69217902]
 [-0.26791599 -0.653126    0.98456299]
 [ 0.26203799  0.37251201  0.98456299]
 [-0.26791599  0.37251201  0.98456299]
 [ 0.26203799 -0.653126    0.98456299]
 [ 0.26203799  0.37251201 -0.69217902]]";[0.52995399 1.02563801 1.67674202];0,529953986;1,025638014;1,676742017;1,676742017;0,911377956;-0,001363433;-0,707107117
41;Glasses;14028;7016;triangles;[-5.19445868e-05 -2.66078351e-05 -7.49991860e-05];9,50321E-05;"[[-0.51019502 -0.21868099 -0.19441099]
 [ 0.51334    -0.21868099 -0.19441099]
 [-0.51019502  0.86540502 -0.19441099]
 [-0.51019502 -0.21868099  0.132662  ]
 [ 0.51334     0.86540502  0.132662  ]
 [-0.51019502  0.86540502  0.132662  ]
 [ 0.51334    -0.21868099  0.132662  ]
 [ 0.51334     0.86540502 -0.19441099]]";[1.02353501 1.08408602 0.32707299];1,023535013;1,084086016;0,327072993;1,084086016;0,362920191;0,999959264;-0,999959231
42;Glasses;8324;4164;triangles;[-1.86201953e-04 -8.24065492e-05 -1.55216995e-04];0,000256036;"[[-0.82949603 -0.160265   -0.174753  ]
 [ 0.42137599 -0.160265   -0.174753  ]
 [-0.82949603  0.744645   -0.174753  ]
 [-0.82949603 -0.160265    0.13230699]
 [ 0.42137599  0.744645    0.13230699]
 [-0.82949603  0.744645    0.13230699]
 [ 0.42137599 -0.160265    0.13230699]
 [ 0.42137599  0.744645   -0.174753  ]]";[1.25087202 0.90491    0.30705999];1,250872016;0,904909998;0,307059988;1,250872016;0,347569367;0,995632614;-0,995592417
43;Glasses;6824;3414;triangles;[-0.00038154 -0.00020381 -0.00010042];0,00044407;"[[-0.82448697 -0.13022199 -0.70911598]
 [ 0.43136901 -0.13022199 -0.70911598]
 [-0.82448697  0.114313   -0.70911598]
 [-0.82448697 -0.13022199  0.212587  ]
 [ 0.43136901  0.114313    0.212587  ]
 [-0.82448697  0.114313    0.212587  ]
 [ 0.43136901 -0.13022199  0.212587  ]
 [ 0.43136901  0.114313   -0.70911598]]";[1.25585598 0.24453499 0.92170298];1,255855978;0,244534992;0,921702981;1,255855978;0,283055659;0,989270427;0,055621676
44;Glasses;12572;6288;triangles;[-1.78945941e-04 -1.00988084e-04 -2.73361507e-05];0,000207286;"[[-0.52431899 -0.177508   -0.92174798]
 [ 0.52850598 -0.177508   -0.92174798]
 [-0.52431899  0.16164599 -0.92174798]
 [-0.52431899 -0.177508    0.29026699]
 [ 0.52850598  0.16164599  0.29026699]
 [-0.52431899  0.16164599  0.29026699]
 [ 0.52850598 -0.177508    0.29026699]
 [ 0.52850598  0.16164599 -0.92174798]]";[1.05282497 0.33915399 1.21201497];1,052824974;0,33915399;1,212014973;1,212014973;0,432773933;0,999531974;0,274210295
45;Glasses;10794;5399;triangles;[-6.21364525e-05 -1.42500449e-04 -4.57165393e-05];0,000162041;"[[-0.61841398 -0.17678501 -0.89774001]
 [ 0.61668497 -0.17678501 -0.89774001]
 [-0.61841398  0.14759099 -0.89774001]
 [-0.61841398 -0.17678501  0.19092301]
 [ 0.61668497  0.14759099  0.19092301]
 [-0.61841398  0.14759099  0.19092301]
 [ 0.61668497 -0.17678501  0.19092301]
 [ 0.61668497  0.14759099 -0.89774001]]";[1.23509896 0.324376   1.08866301];1,235098958;0,324376002;1,088663012;1,235098958;0,436158097;0,999985787;0,884315554
46;Glasses;4784;2394;triangles;[-0.00041568 -0.00036636 -0.00042162];0,000696256;"[[-0.99671102 -0.099818   -0.158213  ]
 [ 0.83215201 -0.099818   -0.158213  ]
 [-0.99671102  0.45801601 -0.158213  ]
 [-0.99671102 -0.099818    0.120276  ]
 [ 0.83215201  0.45801601  0.120276  ]
 [-0.99671102  0.45801601  0.120276  ]
 [ 0.83215201 -0.099818    0.120276  ]
 [ 0.83215201  0.45801601 -0.158213  ]]";[1.82886302 0.55783401 0.278489  ];1,828863025;0,557834007;0,278489001;1,828863025;0,284115033;0,981234686;-0,981262014
47;Glasses;4052;2028;triangles;[-0.00048367 -0.00058523 -0.00055199];0,000938686;"[[-0.997563   -0.044583   -0.156803  ]
 [ 0.987167   -0.044583   -0.156803  ]
 [-0.997563    0.092473   -0.156803  ]
 [-0.997563   -0.044583    0.12597799]
 [ 0.987167    0.092473    0.12597799]
 [-0.997563    0.092473    0.12597799]
 [ 0.987167   -0.044583    0.12597799]
 [ 0.987167    0.092473   -0.156803  ]]";[1.98473001 0.137056   0.28278099];1,984730005;0,137056001;0,28278099;1,984730005;0,076921846;0,999762464;-0,973794268
48;Glasses;10348;5176;triangles;[-1.52213589e-04 -6.97091263e-05 -1.29179277e-04];0,000211461;"[[-0.84580201 -0.21551999 -0.178388  ]
 [ 0.49074399 -0.21551999 -0.178388  ]
 [-0.84580201  0.75177199 -0.178388  ]
 [-0.84580201 -0.21551999  0.153024  ]
 [ 0.49074399  0.75177199  0.153024  ]
 [-0.84580201  0.75177199  0.153024  ]
 [ 0.49074399 -0.21551999  0.153024  ]
 [ 0.49074399  0.75177199 -0.178388  ]]";[1.336546   0.96729198 0.331412  ];1,336546004;0,967291981;0,331412002;1,336546004;0,428459456;0,997319427;-0,997286963
49;Glasses;6220;3110;triangles;[-0.00038634 -0.00022781 -0.0002937 ];0,000536112;"[[-0.84057099 -0.186472   -0.168001  ]
 [ 0.84951198 -0.186472   -0.168001  ]
 [-0.84057099  0.52805799 -0.168001  ]
 [-0.84057099 -0.186472    0.14126299]
 [ 0.84951198  0.52805799  0.14126299]
 [-0.84057099  0.52805799  0.14126299]
 [ 0.84951198 -0.186472    0.14126299]
 [ 0.84951198  0.52805799 -0.168001  ]]";[1.69008297 0.71452999 0.30926399];1,690082967;0,714529991;0,309263989;1,690082967;0,373471822;0,999541126;-0,999540791
50;Glasses;14836;7420;triangles;[-4.80625910e-05 -2.53923976e-05 -7.19946518e-05];9,0211E-05;"[[-0.517775   -0.236303   -0.19737101]
 [ 0.52528    -0.236303   -0.19737101]
 [-0.517775    0.861516   -0.19737101]
 [-0.517775   -0.236303    0.135842  ]
 [ 0.52528     0.861516    0.135842  ]
 [-0.517775    0.861516    0.135842  ]
 [ 0.52528    -0.236303    0.135842  ]
 [ 0.52528     0.861516   -0.19737101]]";[1.043055 1.097819 0.333213];1,043054998;1,097819;0,333213001;1,097819;0,381557408;0,999990512;-0,99999052
51;Glasses;5712;2858;triangles;[-0.00028632 -0.00020745 -0.00029714];0,000461854;"[[-0.82386702 -0.18606199 -0.164938  ]
 [ 0.72596002 -0.18606199 -0.164938  ]
 [-0.82386702  0.64252299 -0.164938  ]
 [-0.82386702 -0.18606199  0.11183   ]
 [ 0.72596002  0.64252299  0.11183   ]
 [-0.82386702  0.64252299  0.11183   ]
 [ 0.72596002 -0.18606199  0.11183   ]
 [ 0.72596002  0.64252299 -0.164938  ]]";[1.54982704 0.82858498 0.27676801];1,549827039;0,828584984;0,276768006;1,549827039;0,355415348;0,999913117;-0,999913137
52;Glasses;3104;1554;triangles;[-0.00066658 -0.00064173 -0.00069912];0,0011597;"[[-0.956824   -0.10603    -0.143097  ]
 [ 0.922364   -0.10603    -0.143097  ]
 [-0.956824    0.37041599 -0.143097  ]
 [-0.956824   -0.10603     0.086453  ]
 [ 0.922364    0.37041599  0.086453  ]
 [-0.956824    0.37041599  0.086453  ]
 [ 0.922364   -0.10603     0.086453  ]
 [ 0.922364    0.37041599 -0.143097  ]]";[1.879188   0.47644599 0.22955   ];1,879188001;0,476445988;0,229549997;1,879188001;0,205523362;0,998538187;-0,998535355
53;Glasses;4988;2496;triangles;[-0.00039271 -0.00031891 -0.00039285];0,000640512;"[[-0.988805 -0.120865 -0.147365]
 [ 0.781299 -0.120865 -0.147365]
 [-0.988805  0.521698 -0.147365]
 [-0.988805 -0.120865  0.141985]
 [ 0.781299  0.521698  0.141985]
 [-0.988805  0.521698  0.141985]
 [ 0.781299 -0.120865  0.141985]
 [ 0.781299  0.521698 -0.147365]]";[1.77010399 0.642563   0.28935   ];1,770103991;0,642563;0,289350003;1,770103991;0,329107657;0,983470105;-0,983471071
54;Glasses;14810;7407;triangles;[-2.79601810e-05 -7.45353908e-05 -2.11896666e-05];8,2379E-05;"[[-0.51859701 -0.196584   -0.86150497]
 [ 0.52383602 -0.196584   -0.86150497]
 [-0.51859701  0.134637   -0.86150497]
 [-0.51859701 -0.196584    0.23619699]
 [ 0.52383602  0.134637    0.23619699]
 [-0.51859701  0.134637    0.23619699]
 [ 0.52383602 -0.196584    0.23619699]
 [ 0.52383602  0.134637   -0.86150497]]";[1.04243302 0.331221   1.09770197];1,042433023;0,331220999;1,097701967;1,097701967;0,379009824;0,999934211;-0,318092916
55;Glasses;5696;2850;triangles;[-0.00059836 -0.00029512 -0.00019572];0,000695291;"[[-0.84644198 -0.161081   -0.64218599]
 [ 0.666502   -0.161081   -0.64218599]
 [-0.84644198  0.10985    -0.64218599]
 [-0.84644198 -0.161081    0.18396001]
 [ 0.666502    0.10985     0.18396001]
 [-0.84644198  0.10985     0.18396001]
 [ 0.666502   -0.161081    0.18396001]
 [ 0.666502    0.10985    -0.64218599]]";[1.51294398 0.270931   0.82614599];1,512943983;0,270930998;0,826145992;1,512943983;0,33864007;0,999972237;0,199953449
56;Glasses;17538;8771;triangles;[-4.98606089e-05 -2.08498682e-05 -7.07018652e-05];8,89919E-05;"[[-0.65097398 -0.286924   -0.244029  ]
 [ 0.65322602 -0.286924   -0.244029  ]
 [-0.65097398  0.98567301 -0.244029  ]
 [-0.65097398 -0.286924    0.161228  ]
 [ 0.65322602  0.98567301  0.161228  ]
 [-0.65097398  0.98567301  0.161228  ]
 [ 0.65322602 -0.286924    0.161228  ]
 [ 0.65322602  0.98567301 -0.244029  ]]";[1.30419999 1.27259701 0.405257  ];1,304199994;1,272597015;0,405257002;1,304199994;0,672613563;-0,024830053;-0,024626331
57;Glasses;14822;7413;triangles;[-4.83836153e-05 -2.56691081e-05 -7.22135684e-05];9,06349E-05;"[[-0.517497   -0.236141   -0.196613  ]
 [ 0.52422398 -0.236141   -0.196613  ]
 [-0.517497    0.86131197 -0.196613  ]
 [-0.517497   -0.236141    0.13461199]
 [ 0.52422398  0.86131197  0.13461199]
 [-0.517497    0.86131197  0.13461199]
 [ 0.52422398 -0.236141    0.13461199]
 [ 0.52422398  0.86131197 -0.196613  ]]";[1.04172099 1.09745297 0.33122499];1,041720986;1,097452968;0,331224993;1,097452968;0,378669591;0,999994251;0,999994261
58;Glasses;3710;1857;triangles;[-0.00051766 -0.0005945  -0.00058853];0,00098375;"[[-0.95286298 -0.055087   -0.136317  ]
 [ 0.99023098 -0.055087   -0.136317  ]
 [-0.95286298  0.16637801 -0.136317  ]
 [-0.95286298 -0.055087    0.120757  ]
 [ 0.99023098  0.16637801  0.120757  ]
 [-0.95286298  0.16637801  0.120757  ]
 [ 0.99023098 -0.055087    0.120757  ]
 [ 0.99023098  0.16637801 -0.136317  ]]";[1.94309396 0.22146501 0.257074  ];1,943093956;0,221465006;0,257073998;1,943093956;0,110625964;0,999791621;-0,999750485
59;Glasses;5786;2895;triangles;[-0.00029435 -0.00026758 -0.00033525];0,000520224;"[[-0.89660603 -0.195811   -0.162405  ]
 [ 0.86693102 -0.195811   -0.162405  ]
 [-0.89660603  0.49078199 -0.162405  ]
 [-0.89660603 -0.195811    0.113191  ]
 [ 0.86693102  0.49078199  0.113191  ]
 [-0.89660603  0.49078199  0.113191  ]
 [ 0.86693102 -0.195811    0.113191  ]
 [ 0.86693102  0.49078199 -0.162405  ]]";[1.76353705 0.686593   0.275596  ];1,763537049;0,686592996;0,275596;1,763537049;0,333700508;0,999777096;-0,99977564
60;Glasses;4746;2375;triangles;[-0.0004138  -0.00035628 -0.00042801];0,000693799;"[[-0.99216402 -0.123572   -0.145264  ]
 [ 0.80916899 -0.123572   -0.145264  ]
 [-0.99216402  0.49388099 -0.145264  ]
 [-0.99216402 -0.123572    0.100408  ]
 [ 0.80916899  0.49388099  0.100408  ]
 [-0.99216402  0.49388099  0.100408  ]
 [ 0.80916899 -0.123572    0.100408  ]
 [ 0.80916899  0.49388099 -0.145264  ]]";[1.80133301 0.61745299 0.245672  ];1,80133301;0,617452987;0,245672002;1,80133301;0,273245846;0,980467926;-0,980485366
181;Hand;14480;7242;triangles;[-1.57545218e-04 -2.03791141e-04 -4.01159200e-05];0,000260693;"[[-0.50968099 -0.45479801 -0.92854798]
 [ 0.42467901 -0.45479801 -0.92854798]
 [-0.50968099  0.226025   -0.92854798]
 [-0.50968099 -0.45479801  0.99185002]
 [ 0.42467901  0.226025    0.99185002]
 [-0.50968099  0.226025    0.99185002]
 [ 0.42467901 -0.45479801  0.99185002]
 [ 0.42467901  0.226025   -0.92854798]]";[0.93436    0.68082301 1.920398  ];0,934359998;0,680823013;1,920397997;1,920397997;1,221630054;0,011075197;0,223501074
182;Hand;20562;10283;triangles;[-8.39015224e-05 -5.28213063e-05 -7.08447390e-05];0,000121855;"[[-0.47109601 -0.90606803 -0.478443  ]
 [ 0.401714   -0.90606803 -0.478443  ]
 [-0.47109601  0.97337902 -0.478443  ]
 [-0.47109601 -0.90606803  0.53272301]
 [ 0.401714    0.97337902  0.53272301]
 [-0.47109601  0.97337902  0.53272301]
 [ 0.401714   -0.90606803  0.53272301]
 [ 0.401714    0.97337902 -0.478443  ]]";[0.87281001 1.87944704 1.01116601];0,872810006;1,879447043;1,011166006;1,879447043;1,658716904;-0,280471468;0,161579035
183;Hand;22822;11413;triangles;[-1.16463070e-04 -1.05951928e-04 -7.66683782e-05];0,000175121;"[[-0.994201   -0.95105499 -0.25807899]
 [ 0.67909598 -0.95105499 -0.25807899]
 [-0.994201    0.90949702 -0.25807899]
 [-0.994201   -0.95105499  0.37765101]
 [ 0.67909598  0.90949702  0.37765101]
 [-0.994201    0.90949702  0.37765101]
 [ 0.67909598 -0.95105499  0.37765101]
 [ 0.67909598  0.90949702 -0.25807899]]";[1.67329699 1.86055201 0.63573   ];1,673296988;1,860552013;0,635729998;1,860552013;1,979190282;0,287613828;-0,288682292
184;Hand;9366;4685;triangles;[ 8.26828218e-05 -1.44818628e-04  4.50822208e-04];0,000480676;"[[-0.36158299 -0.51127702 -0.74690801]
 [ 0.36422601 -0.51127702 -0.74690801]
 [-0.36158299  0.391298   -0.74690801]
 [-0.36158299 -0.51127702  0.98458499]
 [ 0.36422601  0.391298    0.98458499]
 [-0.36158299  0.391298    0.98458499]
 [ 0.36422601 -0.51127702  0.98458499]
 [ 0.36422601  0.391298   -0.74690801]]";[0.72580901 0.90257502 1.731493  ];0,725809008;0,902575016;1,731492996;1,731492996;1,134296001;-0,202092881;-0,659444896
185;Hand;4974;2489;triangles;[ 0.00133744 -0.00085445  0.0070758 ];0,007251603;"[[-0.58088797 -0.180106   -0.97788399]
 [ 0.427228   -0.180106   -0.97788399]
 [-0.58088797  0.177549   -0.97788399]
 [-0.58088797 -0.180106    0.67728603]
 [ 0.427228    0.177549    0.67728603]
 [-0.58088797  0.177549    0.67728603]
 [ 0.427228   -0.180106    0.67728603]
 [ 0.427228    0.177549   -0.97788399]]";[1.00811598 0.357655   1.65517002];1,008115977;0,357655004;1,655170023;1,655170023;0,596784336;0,13839589;0,165781995
186;Hand;13210;6607;triangles;[-1.38040374e-04 -2.06605037e-04 -4.11351371e-05];0,000251859;"[[-0.46144599 -0.388926   -0.97693598]
 [ 0.58795398 -0.388926   -0.97693598]
 [-0.46144599  0.22097901 -0.97693598]
 [-0.46144599 -0.388926    0.85167599]
 [ 0.58795398  0.22097901  0.85167599]
 [-0.46144599  0.22097901  0.85167599]
 [ 0.58795398 -0.388926    0.85167599]
 [ 0.58795398  0.22097901 -0.97693598]]";[1.04939997 0.609905   1.82861197];1,049399972;0,609905005;1,82861197;1,82861197;1,170374372;-0,016445307;-0,136390955
187;Hand;15256;7628;triangles;[-1.48710818e-04 -1.90847202e-04 -3.74374230e-05];0,000244825;"[[-0.51063401 -0.453623   -0.93466097]
 [ 0.42711699 -0.453623   -0.93466097]
 [-0.51063401  0.22851899 -0.93466097]
 [-0.51063401 -0.453623    0.99363202]
 [ 0.42711699  0.22851899  0.99363202]
 [-0.51063401  0.22851899  0.99363202]
 [ 0.42711699 -0.453623    0.99363202]
 [ 0.42711699  0.22851899 -0.93466097]]";[0.937751   0.68214199 1.92829299];0,937750995;0,682141989;1,92829299;1,92829299;1,233489167;0,010660813;0,223841903
188;Hand;17202;8603;triangles;[-0.00010059 -0.00016413 -0.00014023];0,000238163;"[[-0.450427   -0.79862601 -0.67467302]
 [ 0.714867   -0.79862601 -0.67467302]
 [-0.450427    0.978778   -0.67467302]
 [-0.450427   -0.79862601  0.50221801]
 [ 0.714867    0.978778    0.50221801]
 [-0.450427    0.978778    0.50221801]
 [ 0.714867   -0.79862601  0.50221801]
 [ 0.714867    0.978778   -0.67467302]]";[1.16529399 1.77740401 1.17689103];1,165293992;1,77740401;1,176891029;1,77740401;2,437574597;-0,138455309;0,04357402
189;Hand;28164;14084;triangles;[-6.17543896e-05 -6.13823449e-05 -2.35512535e-05];9,02001E-05;"[[-0.553877   -0.63362998 -0.75569302]
 [ 0.68794101 -0.63362998 -0.75569302]
 [-0.553877    0.80805802 -0.75569302]
 [-0.553877   -0.63362998  0.438209  ]
 [ 0.68794101  0.80805802  0.438209  ]
 [-0.553877    0.80805802  0.438209  ]
 [ 0.68794101 -0.63362998  0.438209  ]
 [ 0.68794101  0.80805802 -0.75569302]]";[1.24181801 1.441688   1.19390202];1,241818011;1,441688001;1,193902016;1,441688001;2,137459644;0,7982285;-0,688685547
190;Hand;14996;7500;triangles;[-6.22355752e-05 -2.83825721e-05 -2.34992945e-05];7,2326E-05;"[[-0.448432   -0.64435601 -0.14327399]
 [ 0.71454901 -0.64435601 -0.14327399]
 [-0.448432    0.96541101 -0.14327399]
 [-0.448432   -0.64435601  0.36916801]
 [ 0.71454901  0.96541101  0.36916801]
 [-0.448432    0.96541101  0.36916801]
 [ 0.71454901 -0.64435601  0.36916801]
 [ 0.71454901  0.96541101 -0.14327399]]";[1.162981   1.60976702 0.51244201];1,162981004;1,60976702;0,512442008;1,60976702;0,959357269;0,196949587;-0,171006655
191;Hand;27528;13766;triangles;[-8.80704744e-05 -9.67024867e-05 -4.15709505e-05];0,000137244;"[[-0.463956   -0.966084   -0.58573997]
 [ 0.769719   -0.966084   -0.58573997]
 [-0.463956    0.83022797 -0.58573997]
 [-0.463956   -0.966084    0.57687402]
 [ 0.769719    0.83022797  0.57687402]
 [-0.463956    0.83022797  0.57687402]
 [ 0.769719   -0.966084    0.57687402]
 [ 0.769719    0.83022797 -0.58573997]]";[1.233675   1.79631197 1.16261399];1,233675003;1,796311975;1,162613988;1,796311975;2,576428377;-0,397911977;0,084582121
192;Hand;13978;6991;triangles;[-6.51078002e-05 -4.20683141e-05 -2.82266669e-05];8,24955E-05;"[[-0.54399002 -0.812792   -0.25617501]
 [ 0.61473799 -0.812792   -0.25617501]
 [-0.54399002  0.98973298 -0.25617501]
 [-0.54399002 -0.812792    0.334775  ]
 [ 0.61473799  0.98973298  0.334775  ]
 [-0.54399002  0.98973298  0.334775  ]
 [ 0.61473799 -0.812792    0.334775  ]
 [ 0.61473799  0.98973298 -0.25617501]]";[1.158728   1.80252498 0.59095001];1,158728004;1,802524984;0,590950012;1,802524984;1,234279574;-0,04725771;-0,001738547
193;Hand;14624;7314;triangles;[-1.18914706e-04 -4.26641746e-05 -9.96805835e-05];0,000160926;"[[-0.40948701 -0.62327302 -0.25806499]
 [ 0.34546101 -0.62327302 -0.25806499]
 [-0.40948701  0.98206902 -0.25806499]
 [-0.40948701 -0.62327302  0.34820801]
 [ 0.34546101  0.98206902  0.34820801]
 [-0.40948701  0.98206902  0.34820801]
 [ 0.34546101 -0.62327302  0.34820801]
 [ 0.34546101  0.98206902 -0.25806499]]";[0.75494802 1.60534203 0.606273  ];0,75494802;1,605342031;0,606272995;1,605342031;0,734772428;0,089507912;-0,096214233
194;Hand;16938;8471;triangles;[-1.10655888e-04 -4.05003830e-05 -9.36084345e-05];0,000150491;"[[-0.43850899 -0.76315898 -0.282379  ]
 [ 0.35789499 -0.76315898 -0.282379  ]
 [-0.43850899  0.98923397 -0.282379  ]
 [-0.43850899 -0.76315898  0.378968  ]
 [ 0.35789499  0.98923397  0.378968  ]
 [-0.43850899  0.98923397  0.378968  ]
 [ 0.35789499 -0.76315898  0.378968  ]
 [ 0.35789499  0.98923397 -0.282379  ]]";[0.79640397 1.75239295 0.661347  ];0,796403974;1,752392948;0,661347002;1,752392948;0,92298428;-0,008433267;0,053437616
195;Hand;17044;8524;triangles;[-4.38196044e-05 -3.10948985e-05 -2.15243018e-05];5,78822E-05;"[[-0.392205   -0.71618801 -0.32159299]
 [ 0.324763   -0.71618801 -0.32159299]
 [-0.392205    0.97817099 -0.32159299]
 [-0.392205   -0.71618801  0.425116  ]
 [ 0.324763    0.97817099  0.425116  ]
 [-0.392205    0.97817099  0.425116  ]
 [ 0.324763   -0.71618801  0.425116  ]
 [ 0.324763    0.97817099 -0.32159299]]";[0.716968   1.694359   0.74670899];0,716968;1,694359004;0,746708989;1,694359004;0,907102966;-0,019374374;-0,056543085
196;Hand;14220;7112;triangles;[-5.85848274e-05 -3.79521474e-05 -2.45461345e-05];7,39936E-05;"[[-0.52784598 -0.584171   -0.26578799]
 [ 0.70653898 -0.584171   -0.26578799]
 [-0.52784598  0.99167198 -0.26578799]
 [-0.52784598 -0.584171    0.36877799]
 [ 0.70653898  0.99167198  0.36877799]
 [-0.52784598  0.99167198  0.36877799]
 [ 0.70653898 -0.584171    0.36877799]
 [ 0.70653898  0.99167198 -0.26578799]]";[1.23438495 1.57584298 0.63456598];1,234384954;1,575842977;0,634565979;1,575842977;1,23435575;-0,322411664;0,366901849
197;Hand;15102;7553;triangles;[-1.12002296e-04 -4.37514115e-05 -8.55083070e-05];0,000147548;"[[-0.377837   -0.64052403 -0.28636801]
 [ 0.33078501 -0.64052403 -0.28636801]
 [-0.377837    0.998505   -0.28636801]
 [-0.377837   -0.64052403  0.54236799]
 [ 0.33078501  0.998505    0.54236799]
 [-0.377837    0.998505    0.54236799]
 [ 0.33078501 -0.64052403  0.54236799]
 [ 0.33078501  0.998505   -0.28636801]]";[0.70862201 1.63902903 0.82873601];0,708622009;1,639029026;0,828736007;1,639029026;0,962537127;-0,033022858;0,341361758
